hardware_type,geometry,shape,flush_cache,hardware_chunk_shape,logic_chunk_shape,split_total_time,split_IO_time,merge_total_time,merge_IO_time
SSD,block,"(770, 605, 700)",True,,,40.82355546951294,40.796409368515015,51.252665281295776,51.237664222717285
SSD,block,"(770, 605, 700)",False,,,38.11247158050537,38.10562539100647,21.394389390945435,21.38459539413452
SSD,block,"(770, 605, 700)",False,,"(770, 605, 700)",36.61123752593994,36.59754467010498,14.445403575897217,14.438179969787598
SSD,slab,"(1540, 1210, 21)",False,,,108.68367266654968,108.65133714675903,92.84997487068176,92.79086685180664
SSD,slab,"(1540, 1210, 21)",False,,"(1540, 1210, 21)",48.94266700744629,48.90606951713562,65.01639723777771,64.83238363265991
SSD,block,"(770, 605, 700)",False,"(770, 605, 700)",,26.425928592681885,26.420806169509888,17.19836926460266,17.192528247833252
