sample,hardware_type,file_system,strategy,split_time,merge_time,split_nb_seeks,merge_nb_seeks,split_read_time,merge_read_time,split_write_time,merge_write_time,split_seek_time,merge_seek_time
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.NAIVE,161.7868402004242,116.81213045120239,3726808,3388009,60.448784589767456,25.463391065597534,98.97519135475159,70.18887639045715,0,11.692264318466187
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.MULTIPLE,39.10494685173035,56.22209048271179,0,3388011,4.505981683731079,0.003931760787963867,2.249579429626465,14.479607820510864,7.081031799316406e-05,13.644425868988037
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.MULTIPLE,41.55432653427124,57.96908116340637,0,3388011,5.482990264892578,0.003988504409790039,2.2576377391815186,15.160055160522461,8.249282836914062e-05,13.83430528640747
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.MULTIPLE,61.64166712760925,79.06015682220459,0,3388011,15.845919132232666,0.003968238830566406,2.2592992782592773,22.996065378189087,7.033348083496094e-05,14.519373416900635
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.MULTIPLE,58.27900052070618,79.45287346839905,0,3388011,12.310391664505005,0.004111766815185547,2.2730801105499268,23.32938313484192,7.200241088867188e-05,14.519498825073242
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.NAIVE,186.0016794204712,122.91688632965088,3726808,3388009,63.1276695728302,29.598591089248657,120.48587656021118,72.25019812583923,0,11.667422771453857
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.NAIVE,148.5106542110443,86.93828845024109,3726808,3388009,25.20003032684326,29.671993255615234,120.8966748714447,36.324355125427246,0,11.613893985748291
bigBrainSample0-0-1.nii,hdd,ext4,Strategy.CLUSTERED,91.98370456695557,81.49083828926086,2824,3388009,78.21981716156006,0.05110979080200195,2.205381393432617,36.55388307571411,3.743171691894531e-05,11.90408444404602
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.MULTIPLE,58.6742057800293,80.01747703552246,0,3388011,12.333957433700562,0.003995180130004883,2.221719741821289,24.02950930595398,7.128715515136719e-05,14.010018110275269
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.MULTIPLE,58.84452509880066,80.17897152900696,0,3388011,12.38883113861084,0.0038008689880371094,2.2443318367004395,24.11588764190674,8.20159912109375e-05,14.031009674072266
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.NAIVE,78.7262692451477,75.49910950660706,3726808,3388009,25.07790184020996,16.89171528816223,51.209734201431274,37.69616746902466,0,11.620561361312866
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.CLUSTERED,93.21075081825256,81.86603903770447,2824,3388009,79.37240552902222,0.04754900932312012,2.1843180656433105,36.50127935409546,3.62396240234375e-05,11.845964193344116
